month_date,year,month,quarter,season,field_key,yph_target,extent_ha,vp_sd,vp_sd_encoded,age_or_prune_cycle,plucking_rounds_month,gl_per_ha_per_round_todate,nitrogen_month,last_12m_nitrogen,last_12m_yph,ph_value,foliar_rounds_month,dap_todate,plucking_average_month,lph_month,pluckers_month,green_leaf_month,extent_plucked_month,yph_12m_fert,plucking_rounds_fert,foliar_rounds_fert,dolomite_applied_date,last_fertilized_date,last_weeding_date,weeded_until_date,Monthly_Rainfall,Evaporation,Sunshine Hours,Humidity_morning,Humidity_daytime,Soil Type,Soil Tempereture,Envirinment Tempereture
2021-06-01,2021,6,2,Q2,11/1,311.0253452,2.98,VP,1,17.16709987,4,22.8002295,63.49614098,210.7925276,2635.522552,5.201471082,0,25,24.59769667,13.63640824,480,12615.35605,29.92227497,2923.715369,41,4,2021-06-03,2021-06-11,2021-06-11,2021-06-28,332.1991146,101.3880903,194.1231427,89.9242,76.48086,Red Yellow Podzolic,21.17668,20.40061291
2021-06-01,2021,6,2,Q2,11/1A,193.3694065,2.27,VP,1,30.54749849,4,20.88564045,68.89434732,225.2353081,2750.881519,5.595564321,0,20,18.48331489,15.14323015,359,7724.898271,22.10444907,3115.561419,37,4,2021-06-01,2021-06-11,2021-06-03,2021-06-28,283.674784,94.55273771,164.6976645,88.67358,71.35473,Red Yellow Podzolic,21.7472,20.38804228
2021-06-01,2021,6,2,Q2,12/1,312.2730091,4.25,VP,1,17.18192727,4,21.40729628,78.53530545,414.8193748,3882.035811,4.575674565,0,21,25.57824162,13.24571367,750,21319.07625,51.85991769,3937.592201,41,5,2021-06-21,2021-06-06,2021-06-19,2021-06-28,299.8081722,88.56544951,178.9015787,90.15018,71.46327,Red Yellow Podzolic,21.44625,19.290483
2021-06-01,2021,6,2,Q2,13A,260.4088235,2,VP,1,34.71684501,6,13.61947954,69.91150742,362.2081961,3117.727007,5.098867225,2,29,27.53816753,9.533157523,325,9191.926832,27.10007302,3616.40127,62,7,2021-06-04,2021-06-02,2021-06-07,2021-06-28,296.1207482,97.98246552,187.1847548,95.14533,72.53614,Red Yellow Podzolic,20.09928,19.62175158
2021-06-01,2021,6,2,Q2,16/1,175.6922721,2.4,VP,1,14.49477655,4,15.70565231,78.7204741,348.8411981,2996.263508,4.784648433,1,17,25.49602483,12.09800155,304,8694.323335,26.54981049,3012.49264,44,5,2021-06-27,2021-06-08,2021-06-20,2021-06-28,337.9251406,87.8984579,179.3508957,96.77224,73.07322,Red Yellow Podzolic,23.93426,20.75402674
2021-06-01,2021,6,2,Q2,16/4,17.66499933,1.6,VP,1,29.0474689,0,57.58425516,73.41948027,201.7394353,259.1950646,5.594230192,0,18,55.32749944,3.350259854,129,7933.077694,47.77692847,1757.382226,37,4,2021-06-03,2021-06-16,2021-06-12,2021-06-28,287.002176,87.36724418,176.958125,96.14463,69.47121,Red Yellow Podzolic,23.14408,19.70975075
2021-06-01,2021,6,2,Q2,1A/1,160.2474883,4,VP,1,35.84378713,4,12.26537842,69.64717456,215.0421198,2267.582852,5.055372698,0,18,25.4381548,9.596728518,344,10013.39074,35.73853534,2042.906224,32,4,2021-06-22,2021-06-26,2021-06-18,2021-06-28,332.6309985,85.1263153,197.1623873,88.23946,73.70445,Red Yellow Podzolic,24.29952,18.62948914
2021-06-01,2021,6,2,Q2,1A/2,115.6778764,4.09,VP,1,37.16880767,5,12.75506094,70.14039188,302.781113,1850.042973,4.530668339,1,15,26.37226066,9.080340405,307,9827.073284,33.42425526,1872.404477,34,6,2021-06-07,2021-06-03,2021-06-19,2021-06-28,314.171448,95.22980442,186.0991519,91.80177,66.5297,Red Yellow Podzolic,22.49079,22.54621066
2021-06-01,2021,6,2,Q2,1B/1,142.7683356,2.31,VP,1,33.21254854,3,16.24695238,76.06121531,299.5331544,1821.213695,5.215072884,1,34,26.58478133,10.16020775,175,4798.590744,17.42088511,1612.536075,32,5,2021-06-28,2021-06-21,2021-06-02,2021-06-28,297.4935757,85.9454932,202.1565025,91.51381,83.79274,Red Yellow Podzolic,22.14578,19.92181888
2021-06-01,2021,6,2,Q2,1B/2,49.90857082,5,VP,1,28.0970031,5,7.424023351,75.17002717,295.9532829,1346.738685,5.453637347,0,11,21.2118767,5.439745208,255,6664.381758,48.45279725,1161.46045,33,4,2021-06-28,2021-06-27,2021-06-09,2021-06-28,294.9837919,93.57479357,200.0495164,90.01969,76.76477,Red Yellow Podzolic,22.87258,19.95770438
2021-06-01,2021,6,2,Q2,2,24.71729711,5.24,VP,1,47.08192913,4,5.275028158,72.60713188,154.3900375,767.7299331,4.26770096,0,11,21.60009236,3.266446534,201,4621.007604,52.79774063,393.8396802,22,2,2021-06-14,2021-06-07,2021-06-18,2021-06-28,254.8905371,88.74294755,192.4843684,92.22612,68.98561,Red Yellow Podzolic,22.09298,19.68888224
2021-06-01,2021,6,2,Q2,2A,110.3702537,3.81,VP,1,34.93721018,3,22.93970726,71.17598339,333.1023704,1955.61247,4.774578477,1,18,17.9434108,13.98581519,403,8221.505496,29.35878589,630.5697116,33,1,2021-06-28,2021-06-13,2021-06-09,2021-06-28,281.7354978,93.51474637,181.1710947,90.88555,77.52862,Red Yellow Podzolic,22.77675,18.58838423
2021-06-01,2021,6,2,Q2,2A,51.63182489,6.5,VP,1,43.21452388,4,7.048587841,66.08224083,82.56593227,1111.351078,4.763230645,0,12,19.74871747,4.058731848,401,8247.866959,80.29173495,675.471008,32,1,2021-06-02,2021-06-08,2021-06-11,2021-06-28,314.2965974,95.87896544,198.7995061,92.70055,70.03763,Red Yellow Podzolic,23.07894,19.83591674
2021-06-01,2021,6,2,Q2,2A/1,162.8009803,4.68,VP,1,22.27974648,3,20.01757616,79.9063212,443.6528337,2649.813647,4.144297574,1,18,26.5697227,14.74438703,564,16250.48717,34.40454584,2273.716223,41,5,2021-06-03,2021-06-05,2021-06-08,2021-06-28,305.2804109,96.55168432,169.949158,96.6931,65.52092,Red Yellow Podzolic,23.24239,18.07460108
2021-06-01,2021,6,2,Q2,2B,146.2103681,5.43,VP,1,15.01737524,4,10.99183684,69.58597246,357.7351286,1783.386781,4.623090961,1,24,21.14256199,7.305718339,636,15143.49142,86.45942161,2332.618117,64,6,2021-06-22,2021-06-06,2021-06-06,2021-06-28,298.6358516,95.38337719,179.3049982,95.27112,67.18646,Red Yellow Podzolic,23.49062,21.59116738
2021-06-01,2021,6,2,Q2,2B/1,166.1467736,4.69,VP,1,45.69223181,5,11.23362359,73.54689666,383.7877013,2469.193167,4.776910526,1,26,22.0295945,7.954152934,712,16321.79072,74.74978895,1780.262476,41,4,2021-06-26,2021-06-17,2021-06-03,2021-06-28,279.0117301,99.33693899,175.5487107,88.22716,66.35765,Red Yellow Podzolic,23.66852,18.95124977
2021-06-01,2021,6,2,Q2,3,51.47514438,5,VP,1,11.18021987,4,7.558375832,70.95868193,211.1326889,1257.333133,5.390828688,0,17,25.68035344,5.488207256,279,7710.470449,45.9594357,1363.056385,35,5,2021-06-06,2021-06-09,2021-06-22,2021-06-28,271.2688541,95.16031596,171.6379823,93.43626,67.64985,Red Yellow Podzolic,23.14885,19.87891027
2021-06-01,2021,6,2,Q2,3/1,32.19439019,5.52,VP,1,24.7482093,3,16.95123908,73.17205102,164.8833467,619.4842333,4.9876132,0,20,32.72869024,6.546673486,398,14091.2056,74.21848665,1121.867437,25,5,2021-06-26,2021-06-16,2021-06-10,2021-06-28,282.7665351,92.48417247,187.9811701,92.21243,84.84305,Red Yellow Podzolic,23.66026,20.14966497
2021-06-01,2021,6,2,Q2,4,84.9224095,8.09,VP,1,26.4840283,3,15.79287669,71.19803211,229.8583112,1815.396534,4.814813221,0,24,25.62808255,8.838910084,611,18274.01389,67.46694883,1764.819593,31,4,2021-06-13,2021-06-17,2021-06-17,2021-06-28,281.3807176,91.19703134,195.1097291,96.50021,84.81569,Red Yellow Podzolic,23.57669,19.17401729
2021-06-01,2021,6,2,Q2,5/2A,79.50373428,3.5,VP,1,12.0637951,2,13.11036078,66.28577687,287.663217,1090.377745,4.508226917,1,21,21.36561911,8.632806616,279,6220.353747,29.68707267,1678.485558,36,6,2021-06-27,2021-06-07,2021-06-24,2021-06-28,279.0953017,99.69984947,182.6210316,94.24317,75.45994,Red Yellow Podzolic,21.16713,19.51686257
2021-06-01,2021,6,2,Q2,5/2B,151.75123,3.62,VP,1,8.477946534,4,13.27692384,77.3849308,290.7062194,1052.748731,4.366151002,0,21,19.19567687,9.444724674,329,7307.230558,34.65608594,1492.793481,29,4,2021-06-13,2021-06-12,2021-06-21,2021-06-28,301.6163912,99.89312739,177.5387135,91.4121,68.60993,Red Yellow Podzolic,21.97706,20.27992272
2021-06-01,2021,6,2,Q2,5A/1,118.0908657,5.7,VP,1,41.51347013,4,11.09002419,74.56521933,147.8844414,1831.28864,4.546806184,0,15,24.50470337,7.770331899,486,11541.6861,48.64336129,1487.243555,31,2,2021-06-05,2021-06-12,2021-06-20,2021-06-28,313.1499758,91.09117919,183.4266552,88.75398,83.86827,Red Yellow Podzolic,23.33867,20.17827429
2021-06-01,2021,6,2,Q2,5A/2,97.27716856,7.62,VP,1,39.72311112,3,12.38938408,72.1728535,211.2020034,1695.626417,4.940529038,0,29,32.43126004,7.192352883,471,15704.00735,64.25936667,1356.226736,34,3,2021-06-01,2021-06-08,2021-06-03,2021-06-28,277.3893985,95.34327729,177.2872148,88.56476,68.82985,Red Yellow Podzolic,22.6748,21.00726088
2021-06-01,2021,6,2,Q2,5B/1,134.5680635,4.18,VP,1,11.7998511,5,7.118503356,70.00227697,314.8535548,1329.380184,4.027908155,0,22,28.63437807,4.562862642,300,9967.813472,70.74609493,1864.635069,61,4,2021-06-21,2021-06-10,2021-06-18,2021-06-28,298.9760318,87.66067502,194.4995555,92.70616,83.4764,Red Yellow Podzolic,21.48339,18.5609619
2021-06-01,2021,6,2,Q2,5B/2,24.86578306,3.23,VP,1,3.893986714,1,7.648140854,76.42041417,369.7081447,51.46643684,5.214348327,0,13,11.39601314,7.75128065,25,358.5827905,2.876109651,1086.436906,32,3,2021-06-26,2021-06-13,2021-06-10,2021-06-28,306.6060362,93.76643929,199.5770064,91.24098,76.10037,Red Yellow Podzolic,23.59361,20.08502421
2021-06-01,2021,6,2,Q2,6A,103.027948,2.5,VP,1,3.761230322,2,23.3704355,79.61469469,384.2723863,1914.746635,4.883553796,1,23,13.31953045,21.99324046,113,1613.022823,4.824864134,1595.083442,33,4,2021-06-26,2021-06-06,2021-06-19,2021-06-28,320.9889593,81.51919302,169.8831827,90.43068,84.84182,Red Yellow Podzolic,22.34267,21.2639823
2021-06-01,2021,6,2,Q2,6A/1,161.1870984,2,VP,1,24.61374912,4,10.43460211,71.08843962,461.25992,2649.671449,4.040723241,0,24,30.25543102,6.677732575,181,6276.196293,27.75935328,2631.750406,57,4,2021-06-09,2021-06-11,2021-06-10,2021-06-28,300.287548,94.56307083,191.5652163,90.03559,76.19342,Red Yellow Podzolic,22.99019,20.35682729
2021-06-01,2021,6,2,Q2,6A/1,178.4472638,6,VP,1,15.09587543,3,11.59054449,71.21967874,279.4989752,1944.259884,4.810482715,2,19,27.23822132,10.08744362,476,16199.53071,46.41236686,2563.835506,54,4,2021-06-28,2021-06-10,2021-06-05,2021-06-28,298.8010907,90.34421836,191.8323213,95.09607,75.307,Red Yellow Podzolic,20.48298,20.27199539
2021-06-01,2021,6,2,Q2,6A/2,48.93374604,2,VP,1,3.443259979,1,16.00606636,73.77502337,292.0987489,1509.979675,5.174411083,0,12,21.41336428,17.06369359,32,837.3432784,1.77735105,1584.77572,41,5,2021-06-26,2021-06-07,2021-06-07,2021-06-28,322.5963638,96.86511073,189.287643,90.27817,81.13523,Red Yellow Podzolic,24.17567,19.91417555
2021-06-01,2021,6,2,Q2,6A/2/1,149.7636805,2,VP,1,10.58207181,4,12.16006036,69.62064542,336.839196,1845.462121,4.303931436,0,18,28.34999579,8.190084008,220,6750.950712,23.72246588,1967.77887,42,6,2021-06-22,2021-06-07,2021-06-02,2021-06-28,312.6434183,90.03552858,198.6920713,88.10115,76.67895,Red Yellow Podzolic,23.25114,20.34772107
2021-06-01,2021,6,2,Q2,6A/4,40.38177634,1.25,VP,1,46.53459979,3,7.701721092,72.48810602,238.4038544,1796.695935,3.96761431,0,5,26.16700551,4.930223888,57,1418.152782,10.16838832,1829.547686,35,4,2021-06-24,2021-06-23,2021-06-19,2021-06-28,272.9779891,89.39144241,186.1602754,95.76405,72.94885,Red Yellow Podzolic,23.04284,20.5505288
2021-06-01,2021,6,2,Q2,6A/4/1,119.4592319,0.86,VP,1,12.57752473,3,9.306916543,74.10781845,111.597516,443.8763968,5.699797667,0,16,22.3986585,8.186218892,57,1587.583766,6.680807084,1421.196034,30,1,2021-06-17,2021-06-03,2021-06-08,2021-06-28,347.4862075,90.15632141,196.1672313,91.96121,65.31861,Red Yellow Podzolic,23.27109,18.41356369
2021-06-01,2021,6,2,Q2,6B/1,146.1770911,2.2,VP,1,37.13751327,3,15.97106266,71.16524177,370.9021098,2243.230681,4.702917718,1,19,18.89739563,12.01564115,267,4727.763823,19.88535219,2349.384554,44,4,2021-06-14,2021-06-11,2021-06-17,2021-06-28,295.416476,86.14217987,169.471537,95.25247,84.97481,Red Yellow Podzolic,23.80722,19.64519218
2021-06-01,2021,6,2,Q2,6B/2,136.3671851,2.5,VP,1,26.7123863,3,21.1071673,67.65919595,424.5869507,2973.494958,5.47309655,0,17,23.30010955,14.77241339,328,7743.00392,22.01608202,2812.106027,39,5,2021-06-08,2021-06-07,2021-06-09,2021-06-28,281.8405941,98.88048889,177.1701847,92.9233,69.56041,Red Yellow Podzolic,22.80541,20.93102532
2021-06-01,2021,6,2,Q2,6B/2/3,196.3760687,3,VP,1,43.2431999,5,14.68502585,70.56665033,442.5456303,2710.014956,3.893012366,0,17,22.19834252,8.429792899,440,10443.69535,45.80964656,1942.285696,36,5,2021-06-02,2021-06-05,2021-06-24,2021-06-28,298.0795564,93.76922736,175.3735613,89.64235,65.7747,Red Yellow Podzolic,23.14484,21.85435911
2021-06-01,2021,6,2,Q2,6B/3,208.1088055,2,VP,1,24.43777909,3,62.10121993,76.56055856,450.2713843,2780.967448,5.842684255,0,18,21.6368772,16.94563498,726,15552.21007,49.79768851,3009.572681,44,4,2021-06-04,2021-06-16,2021-06-15,2021-06-28,302.0873736,89.17140624,176.212601,95.30437,84.07204,Red Yellow Podzolic,22.61973,20.74094725
2021-06-01,2021,6,2,Q2,6B/4,168.2266225,2,VP,1,23.95565916,3,18.74178798,79.12253744,355.5571044,2058.093104,4.288496318,0,16,14.04055211,20.77337447,310,5512.823173,16.93652827,2047.963615,34,5,2021-06-28,2021-06-12,2021-06-13,2021-06-28,331.6615593,92.6393132,180.6388379,88.70281,68.31837,Red Yellow Podzolic,23.00378,19.48914468
2021-06-01,2021,6,2,Q2,6B/4,178.2993602,3,VP,1,29.49813234,4,18.16937813,75.73379877,446.2764952,2375.421226,4.600975935,0,17,24.03714456,12.16094154,380,10187.06604,26.96912259,2135.503253,34,6,2021-06-10,2021-06-11,2021-06-08,2021-06-28,279.5374275,96.87011481,206.4360558,93.02613,83.40229,Red Yellow Podzolic,23.47223,20.60922753
2021-06-01,2021,6,2,Q2,6B/5,7.325296125,2.5,VP,1,3.761190691,1,7.631972362,78.54227906,370.6260502,1654.089583,5.286363233,0,15,24.99857654,7.539314227,18,536.8351362,2.484907758,1083.870196,24,3,2021-06-04,2021-06-11,2021-06-21,2021-06-28,326.3985651,88.48218724,198.1794015,88.36086,68.99634,Red Yellow Podzolic,23.35013,20.56495786
2021-06-01,2021,6,2,Q2,7,152.1259049,3,VP,1,25.57493482,5,5.844224585,73.53968355,368.3095423,2406.316594,4.630378142,0,29,40.46855005,4.219176614,197,9505.10185,45.14124224,2615.535653,54,3,2021-06-28,2021-06-05,2021-06-06,2021-06-28,291.7109282,91.63211849,196.5384791,93.15408,65.27894,Red Yellow Podzolic,24.33935,20.22846342
2021-06-01,2021,6,2,Q2,7/1,183.7979375,3.73,VP,1,19.3584544,5,11.15331014,71.0196791,343.1848232,2229.214502,4.330419687,0,30,26.60756512,6.395399576,447,11440.88435,52.65965862,2306.483582,62,3,2021-06-05,2021-06-10,2021-06-11,2021-06-28,319.1181514,87.47837187,188.4143403,93.06664,70.33856,Red Yellow Podzolic,22.43975,20.75008076
2021-06-01,2021,6,2,Q2,7A,90.88230534,1.54,SD,0,7.356809197,5,5.767181742,72.10220454,130.3974901,911.2266427,4.869029571,0,20,23.4933651,3.58130781,99,2817.738576,24.84702993,1192.730427,49,5,2021-06-17,2021-06-07,2021-06-03,2021-06-28,315.1937159,89.23744057,171.9804565,91.56864,78.78237,Red Yellow Podzolic,23.38234,20.79129387
2021-06-01,2021,6,2,Q2,8,101.2608643,6.97,VP,1,42.47787552,4,15.33893646,80.7549386,296.0188502,1782.452647,4.82128521,1,16,18.87120938,11.94451136,706,14666.23799,59.26940491,1678.481652,37,3,2021-06-02,2021-06-24,2021-06-27,2021-06-28,309.6385152,90.73864134,205.8368186,92.69302,67.72092,Red Yellow Podzolic,22.15126,22.26788239
2021-06-01,2021,6,2,Q2,8/1,143.9423808,6,VP,1,25.435663,3,17.21662924,71.41197028,321.3126351,2149.130436,4.394776078,1,19,29.46383656,11.16086812,593,19118.66067,53.38782881,2145.788268,33,4,2021-06-06,2021-06-16,2021-06-04,2021-06-28,297.8366611,82.57307867,192.3870674,95.95913,75.38222,Red Yellow Podzolic,21.6283,19.90381535
2021-06-01,2021,6,2,Q2,8/2,91.63689062,6.55,VP,1,19.17613955,3,14.06801393,76.2922721,219.5043268,1569.060672,4.973691712,1,23,33.1650365,6.717203241,371,14347.49311,47.80620492,1768.158331,31,6,2021-06-26,2021-06-17,2021-06-25,2021-06-28,294.4755887,89.94088353,197.1057298,94.475,76.19041,Red Yellow Podzolic,22.57299,16.3684468
2021-06-01,2021,6,2,Q2,9,86.64889726,6.45,SD,0,29.53033228,3,11.35034401,76.16143068,75.11138152,1681.98397,4.365501836,0,19,26.53190863,6.191165672,364,10937.02163,57.96539433,1691.489409,38,3,2021-06-08,2021-06-04,2021-06-24,2021-06-28,278.1839326,87.78133395,192.8571312,90.56294,76.21056,Red Yellow Podzolic,24.42453,21.07120679
2021-06-01,2021,6,2,Q2,9A,154.272035,2,SD,0,26.8397178,4,17.23648353,76.48934176,211.378659,1882.914819,5.240014343,0,21,24.3549591,9.23349793,205,5129.591712,19.67076681,2091.214948,36,4,2021-06-15,2021-06-23,2021-06-03,2021-06-28,288.358152,93.55093651,169.6682824,96.15123,84.07158,Red Yellow Podzolic,22.66061,20.01623856
2021-06-01,2021,6,2,Q2,9A/2,9.297048359,2.4,VP,1,29.76682844,0,9.917716956,73.02587417,291.6806256,177.4559187,3.842040998,0,19,46.76339001,0.812444612,20,442.3875043,11.46580917,1879.57824,37,4,2021-06-27,2021-06-11,2021-06-11,2021-06-28,274.6089233,87.55786387,171.8827059,93.91335,79.72574,Red Yellow Podzolic,23.10107,20.52964302
2021-07-01,2021,7,3,Q3,1/B/2,38.34616697,5,VP,1,26.89738434,4,6.110324317,71.41352816,273.1140284,1188.310211,4.807640583,1,20,13.52338864,2.908766852,56,808.5028576,18.60239695,1954.237508,38,5,2021-07-05,2021-07-28,2021-07-05,2021-07-09,216.0687389,114.1488499,131.809904,95.45855,81.90053,Red Yellow Podzolic,17.77191,21.32087404
2021-07-01,2021,7,3,Q3,10/2A,103.2130279,3.6,VP,1,5.853912512,4,24.04226475,75.25716758,294.4457579,1849.419299,4.651133651,0,20,30.36888032,5.264435819,98,3066.076416,22.62860813,1696.862525,37,6,2021-07-15,2021-07-28,2021-07-10,2021-07-28,224.8123346,108.0620011,118.3477865,95.51421,72.97083,Red Yellow Podzolic,17.47776,22.44564166
2021-07-01,2021,7,3,Q3,10/3,107.6070551,2,VP,1,23.09261261,4,11.42526592,73.80790783,344.3352073,2150.925954,4.854300205,1,20,17.34981846,5.251706329,49,959.7437117,9.670307324,2370.248483,45,4,2021-07-04,2021-07-25,2021-07-21,2021-07-16,191.4454001,105.8279627,121.853907,94.53973,80.06864,Red Yellow Podzolic,18.70353,20.36057277
2021-07-01,2021,7,3,Q3,10/4,91.76916188,1.25,VP,1,7.049651759,4,88.04454501,70.94306009,297.70154,1242.651617,5.068443539,1,18,27.51877949,5.03895434,88,3321.019493,23.69594334,1921.93018,39,6,2021-07-11,2021-07-10,2021-07-28,2021-07-28,256.4757845,112.1993311,121.3841042,89.02462,76.19398,Red Yellow Podzolic,16.64942,22.08801057
2021-07-01,2021,7,3,Q3,11/1,217.4149303,2.98,VP,1,18.3966061,4,19.88480073,76.59278826,220.272789,2615.556239,4.841043453,1,20,17.22731525,12.89564516,158,2692.969656,10.39029997,2707.60735,38,5,2021-07-05,2021-07-03,2021-07-19,2021-07-12,212.0434561,113.4048359,111.0745981,90.56085,69.6859,Red Yellow Podzolic,15.63964,21.48606127
2021-07-01,2021,7,3,Q3,11/1A,172.5092091,2.27,VP,1,31.91797879,3,17.57036704,64.98972693,209.137935,2903.526041,4.722120117,1,22,20.21127336,11.32428335,78,1779.29145,5.788319844,3070.946727,36,4,2021-07-04,2021-07-01,2021-07-19,2021-07-03,225.3270665,113.4819995,123.8768449,88.69263,67.64504,Red Yellow Podzolic,16.01939,22.94341101
2021-07-01,2021,7,3,Q3,12/1,274.782669,4.25,VP,1,19.79369607,4,17.21594769,71.56854333,519.2683631,3801.464845,4.912650923,1,19,21.19438631,12.88054104,227,5083.479805,16.00061648,4097.871302,42,4,2021-07-04,2021-07-21,2021-07-23,2021-07-19,229.5552528,107.4246262,117.094129,89.17617,81.13694,Red Yellow Podzolic,16.66381,22.11718882
2021-07-01,2021,7,3,Q3,13A,260.3813181,2,VP,1,34.7140073,7,10.58459354,70.27161213,445.9520398,3344.900495,4.973077225,1,21,25.39686943,6.168158315,85,2316.429297,13.27199147,3609.727265,66,6,2021-07-05,2021-07-04,2021-07-27,2021-07-07,196.9603252,115.2377655,121.9484474,89.33231,78.85715,Red Yellow Podzolic,16.51107,22.75714399
2021-07-01,2021,7,3,Q3,16/1,120.2441057,2.4,VP,1,15.99989569,3,12.95894632,81.55594575,436.0079837,2850.993508,4.942206606,1,20,18.3962307,7.490984378,66,1387.294531,8.656920666,3169.675306,42,5,2021-07-04,2021-07-27,2021-07-25,2021-07-20,199.103482,117.9067315,124.661003,91.96485,76.27758,Red Yellow Podzolic,16.97189,20.38635675
2021-07-01,2021,7,3,Q3,16/4,13.63082455,1.6,VP,1,31.55439536,0,46.96998396,71.64005776,212.0220375,258.4617772,5.548163299,3,22,41.19124348,2.194495579,34,1885.071762,18.28325966,1741.890769,38,5,2021-07-03,2021-07-16,2021-07-12,2021-07-28,243.8533841,114.4672246,113.8815794,88.43539,84.41304,Red Yellow Podzolic,17.91659,22.79643231
2021-07-01,2021,7,3,Q3,1A/1,146.9612735,4,VP,1,35.28110207,4,9.577730822,71.57939737,205.7095266,2215.137539,4.936061559,1,20,19.17832539,7.146200519,108,2189.379154,14.11092393,2149.214891,36,4,2021-07-06,2021-07-22,2021-07-06,2021-07-01,253.538744,105.5380849,132.9551587,88.89528,73.15603,Red Yellow Podzolic,16.93805,22.2936425
2021-07-01,2021,7,3,Q3,1A/2,118.4087357,4.09,VP,1,36.33497634,4,9.537444812,75.69375663,353.1142983,1646.004858,4.768220533,1,20,15.50606295,7.832149106,138,2409.065029,14.92666896,1925.307459,35,6,2021-07-05,2021-07-07,2021-07-28,2021-07-12,180.9731425,112.33009,138.0421199,89.10113,84.19467,Red Yellow Podzolic,16.82846,22.84246424
2021-07-01,2021,7,3,Q3,1B/1,148.8606499,2.31,VP,1,32.11121003,4,9.23460701,72.1269452,321.4923942,1584.474811,4.857195072,1,19,16.32591202,4.395018101,44,671.5353071,8.338630529,1553.690567,32,5,2021-07-04,2021-07-28,2021-07-11,2021-07-02,223.3272753,108.429741,119.9805357,93.96769,81.53303,Red Yellow Podzolic,13.69105,21.48743518
2021-07-01,2021,7,3,Q3,1B/2,77.3009795,5,VP,1,21.65522984,3,7.676941287,68.29626133,237.6040901,1352.692101,5.497369292,1,19,22.1136417,4.937706007,75,1729.680245,15.71623865,1049.294278,31,4,2021-07-28,2021-07-27,2021-07-01,2021-07-28,192.4514204,117.3829656,132.0754684,89.9018,69.4616,Red Yellow Podzolic,18.34246,21.86955502
2021-07-01,2021,7,3,Q3,2,21.42242442,5.24,VP,1,49.65731527,3,4.48413795,72.41747853,150.8046846,763.0840454,4.856640874,1,19,16.01512743,1.719633644,25,537.4165541,15.42945829,451.8278716,26,2,2021-07-04,2021-07-14,2021-07-23,2021-07-01,222.2524976,106.3016089,115.3731091,95.09301,82.8496,Red Yellow Podzolic,16.80255,21.5773127
2021-07-01,2021,7,3,Q3,2A,126.4541446,3.81,VP,1,38.89855798,4,14.60512183,65.38342355,297.9200652,1632.165887,4.770556904,1,19,17.51164607,7.402359201,113,1986.231745,13.56102355,670.1816102,33,1,2021-07-04,2021-07-28,2021-07-19,2021-07-09,232.5984048,107.1531422,120.1331552,94.68299,77.68025,Red Yellow Podzolic,17.79441,20.51869374
2021-07-01,2021,7,3,Q3,2A,54.57068532,6.5,VP,1,40.9606192,5,5.262929023,72.84841446,72.27657279,1045.088103,4.886356399,1,21,15.76475703,2.126524702,99,1653.555685,34.4437901,620.8833912,33,1,2021-07-04,2021-07-02,2021-07-22,2021-07-11,204.0151668,103.2136374,124.0561833,93.68587,69.88359,Red Yellow Podzolic,15.38663,22.20992328
